attack_cat,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
DoS,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0
DoS,3.871048,68,28,69768,2196,24.541158,254,252,142063.8594,4377.109375,31,8,57.776835,141.475375,5808.088693,230.112953,255,3560554269,1960387753,255,0.098316,0.050138,0.048178,1026,78,0,0,1,1,1,1,1,1,0,0,0,22,1,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,5,4,4,10,0,0,0,5,7,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,8,0,0,0,5,6,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,3,3,12,0,0,0,5,8,0
DoS,0.139006,4,2,536,440,35.969669,254,60,23135.69141,12661.32324,0,0,46.335332,0.007,65.515328,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,1,1,1,1,0,0,0,18,1,0
DoS,59.830025,704,4476,30272,6036055,86.56189,62,252,4041.983887,806913.5,0,2234,85.217383,13.475131,96.718156,1666.590075,255,3781256216,436270680,255,0.258332,0.10332,0.155012,43,1349,0,0,6,3,2,1,1,3,0,0,0,3,3,0
DoS,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,15,0,0,0,4,8,0
DoS,1.120035,28,0,3024,0,24.106388,254,0,20827.91992,0.0,0,0,41.482777,0.0,46.794559,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0
DoS,10.720804,4,0,400,0,0.27983,254,0,223.8638,0.0,0,0,3573.60125,0.0,5053.8275,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,20,2,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
DoS,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0
DoS,16.170187,16,0,4352,0,0.927633,254,0,2018.529541,0.0,0,0,1290.972,0.0,1493.258125,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,13,2,2,4,0,0,0,4,2,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0
DoS,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,5,5,17,0,0,0,6,12,0
DoS,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,17,0,0,0,4,12,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,3,3,11,0,0,0,3,10,0
DoS,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,3,3,8,0,0,0,4,5,0
DoS,1.744352,12,12,1362,3038,13.185412,254,252,5728.20166,12772.65137,3,3,158.485179,151.045,10814.56859,391.398687,255,778747403,1138429915,255,0.135749,0.082853,0.052896,114,253,1,428,1,1,1,1,1,1,0,0,1,1,1,0
DoS,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0
DoS,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
DoS,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0
DoS,1.279335,28,0,3024,0,21.104714,254,0,18234.47266,0.0,0,0,47.382777,0.0,52.644211,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,0.225453,10,8,782,966,75.403741,62,252,24980.81641,30019.56055,2,2,25.050333,30.636428,1361.593834,54.857582,255,123927332,548634129,255,0.050986,0.006416,0.04457,78,121,1,68,1,1,1,1,1,1,0,0,1,1,1,0
DoS,0.814601,20,18,2556,2288,45.42101,254,252,23854.62305,21222.66016,7,7,42.873735,47.24459,2043.510487,55.137512,255,2024729180,583831957,255,0.057801,0.010753,0.047048,128,127,0,0,1,1,1,1,1,1,0,0,0,1,1,0
DoS,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,2,3,0
DoS,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0
DoS,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0
DoS,3e-06,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0
DoS,6.194809,82,0,5248,0,13.075464,254,0,6694.637207,0.0,0,0,76.479125,0.0,111.580492,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,48.784843,7292,1106,9654877,48426,172.123131,62,252,1583041.375,7934.103516,3643,8,6.699375,44.140617,957.797072,60.564898,255,3889472633,3724754759,255,0.034816,0.008929,0.025887,1324,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,3,3,3,13,0,0,0,4,13,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,2,5,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
DoS,11.32145,4,0,400,0,0.264984,254,0,211.986969,0.0,0,0,3773.81675,0.0,5336.978,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0
DoS,1.616898,10,10,822,1386,11.750896,62,252,3661.331787,6174.786621,2,2,179.543778,170.848328,10115.27204,282.287594,255,13817085,2102658665,255,0.149414,0.079259,0.070155,82,139,1,239,1,1,2,1,1,1,0,0,1,2,1,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0
DoS,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,27,2,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
DoS,8e-06,2,0,82,0,125000.0003,254,0,41000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,41,0,0,0,1,2,1,1,1,1,0,0,0,2,2,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,21,2,0
DoS,1.325143,8,0,480,0,5.282449,254,0,2535.575439,0.0,0,0,189.306141,0.0,422.259813,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
DoS,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0
DoS,1.290351,4,6,1444,2832,6.974846,254,60,6714.452148,14631.67773,0,0,430.117,134.981,608.263875,171.000078,0,0,0,0,0.0,0.0,0.0,361,472,0,0,2,0,2,2,2,2,0,0,0,2,2,0
DoS,1e-06,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,2,3,0
DoS,0.186279,10,6,468,268,80.524375,254,252,18123.35352,9619.978516,2,1,19.142222,35.806199,1025.435044,61.716918,255,1607562208,3995471389,255,0.05411,0.007239,0.046871,47,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0
DoS,0.315915,2,2,152,82,9.496226,254,60,1924.568359,1038.254028,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,2,1,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,9,0,0,0,3,7,0
DoS,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,3,3,12,0,0,0,5,8,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,9,0,0,0,5,8,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,4,7,0
DoS,7e-06,2,0,78,0,142857.1409,254,0,44571428.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,3,1,1,1,0,0,0,2,1,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,2,2,13,0,0,0,4,8,0
DoS,0.825737,10,6,2756,268,18.16559,254,252,24036.70898,2170.182617,2,1,91.449333,141.421,5169.200309,230.623031,255,2520590417,3422201929,255,0.190755,0.118631,0.072124,276,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0
DoS,59.656837,48,0,5184,0,0.787839,254,0,680.693115,0.0,0,0,1311.15075,0.0,1516.451375,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0
DoS,8e-06,2,0,640,0,125000.0003,254,0,320000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0
DoS,0.276292,10,6,1778,268,54.290389,254,252,46356.75391,6485.891602,2,1,29.751778,44.784398,1529.78865,72.825492,255,218590023,1590156218,255,0.089817,0.052361,0.037456,178,45,1,0,1,1,1,1,1,1,0,0,1,25,1,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,5,5,10,0,0,0,6,8,0
DoS,0.016623,2,2,120,242,180.472842,62,252,28875.6543,58232.57031,0,0,0.032,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,121,0,0,1,3,1,1,1,1,0,0,0,1,1,0
DoS,0.625663,10,6,3170,268,23.974568,254,252,36479.70313,2864.161865,2,1,69.400111,112.299,3635.373257,182.140203,255,4047756434,2148906555,255,0.091344,0.064162,0.027182,317,45,1,0,1,1,16,1,1,16,0,0,1,16,1,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0
DoS,1.129132,12,10,1002,802,18.598356,254,252,6511.195801,5115.433594,3,2,99.362453,117.085664,5455.323721,192.612391,255,2918191374,3310447070,255,0.153225,0.075358,0.077867,84,80,0,0,1,1,4,1,1,1,0,0,0,1,5,0
DoS,1.4e-05,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,4,4,13,0,0,0,8,9,0
DoS,1.9e-05,2,0,180,0,52631.58129,254,0,37894740.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,1,2,1,3,0,0,0,2,3,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,5,5,10,0,0,0,6,8,0
DoS,0.694832,54,12,62197,526,93.547789,254,252,702857.625,5561.056152,24,1,12.496981,58.023547,1278.777776,76.751648,255,14842540,3326989563,255,0.145507,0.056564,0.088943,1152,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0
DoS,3e-06,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0
DoS,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,0.075624,2,2,140,834,39.669948,254,60,7405.057129,44112.98047,0,0,0.014,0.015,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,417,0,0,1,0,1,1,1,1,0,0,0,1,1,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0
DoS,5.052801,42,0,2688,0,8.114311,254,0,4154.527344,0.0,0,0,123.239047,0.0,140.325453,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,11,0,0,0,3,9,0
DoS,1.549142,10,8,466,354,10.973816,254,252,2168.942627,1600.886108,2,1,172.126889,204.566859,10967.01768,466.768531,255,1671974717,3017049917,255,0.204742,0.082089,0.122653,47,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
DoS,59.353832,54,0,5832,0,0.89295,254,0,771.508728,0.0,0,0,1120.083375,0.0,1982.229125,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,3,3,13,0,0,0,5,9,0
DoS,58.881458,68,0,18496,0,1.137879,254,0,2476.025635,0.0,0,0,919.770813,0.0,1146.88425,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,3,2,2,5,0,0,0,4,2,0
DoS,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,1,1,5,0,0,0,1,5,0
DoS,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
DoS,1.470918,26,122,1454,156043,99.937586,62,252,7608.853516,841727.375,2,59,58.83672,11.654785,2882.354781,1443.407619,255,381771040,1884593318,255,0.123421,0.060001,0.06342,56,1279,1,75323,1,1,2,1,1,1,0,0,1,1,1,0
DoS,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
DoS,7.181731,52,216,2466,271874,37.177665,62,252,2694.61499,301449.3125,6,106,140.798093,32.987767,9269.76119,4306.748185,255,3759287493,2195609573,255,0.20626,0.089352,0.116908,47,1259,0,0,3,1,1,1,1,2,0,0,0,1,3,0
DoS,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,6,3,3,12,0,0,0,6,7,0
DoS,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0
DoS,1.512225,4,0,400,0,1.983832,254,0,1587.06543,0.0,0,0,504.075,0.0,712.866875,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0
DoS,0.942167,10,10,932,2136,20.166277,62,252,7124.002441,16328.31543,2,2,104.685222,88.609781,6346.1328,150.366406,255,3021438456,2252451358,255,0.190097,0.11566,0.074437,93,214,1,614,1,1,1,1,1,1,0,0,1,1,2,0
DoS,9e-06,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,2,2,2,3,0,0,0,2,3,0
DoS,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,5,5,5,5,0,0,0,6,5,0
DoS,1e-05,2,0,544,0,100000.0025,254,0,217600000.0,0.0,0,0,1118.1925,0.0,1118.1825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0
DoS,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,17,0,0,0,4,12,0
DoS,1e-05,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
DoS,0.669272,10,8,824,1222,25.400734,62,252,8869.338867,12790.0166,2,2,74.363556,85.891141,3706.340274,129.405969,255,3622996258,809734606,255,0.18886,0.066996,0.121864,82,153,1,199,1,1,1,1,1,1,0,0,1,1,1,0
DoS,0.64512,10,6,1596,268,23.251487,254,252,17819.93945,2777.777588,2,1,69.768667,118.861398,3550.847564,193.977188,255,623496633,3468404715,255,0.20778,0.050805,0.156975,160,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
DoS,2e-06,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0
DoS,1.417744,10,10,920,2188,13.401573,62,252,4672.211426,11116.25195,2,2,157.527111,148.455891,9963.608739,232.228062,255,93054589,27186175,255,0.159414,0.080917,0.078497,92,219,1,624,1,1,1,1,1,1,0,0,1,1,1,0
